year,month,day,statefips,revenue_all,revenue_inchigh,revenue_inclow,revenue_incmiddle,revenue_ss40,revenue_ss60,revenue_ss65,revenue_ss70
2020,2,25,22,-0.0879,-.106,-0.0749,-0.0933,-0.0625,-.305,-.318,0.0206
2020,2,25,23,-0.0513,-.177,-0.022000000000000002,-0.0518,-0.0719,.0483,-.164,-0.0715
2020,2,25,24,0.00411,.0000366,-0.0177,0.0181,-0.0116,.0331,-.00814,-0.0233
2020,2,25,25,-0.00575,-.00106,-0.0607,0.00234,-0.0122,.121,-.0144,-0.0178
2020,2,25,26,-0.0142,-.004,0.0035399999999999997,-0.0235,0.0609,-.0738,-.00377,-0.0138
2020,2,25,27,0.0655,.0153,0.128,0.0885,0.153,.0479,-.0372,0.08
2020,2,25,28,-0.0379,-.0156,-0.0332,-0.0471,-0.0229,-.141,-.0775,-0.00554
2020,2,25,29,-0.0611,-.00205,-0.10099999999999999,-0.0569,-0.0779,-.0581,.0673,-0.0602
2020,2,25,30,0.0141,.445,-0.0279,0.0331,-0.021,.0968,-.00687,0.045
2020,2,25,31,0.0695,.22,0.0572,0.0448,0.0151,.168,-.0995,0.196
2020,2,25,32,-0.00015900000000000002,-.0379,0.0544,-0.0297,-0.0124,-.019,.0476,0.0197
2020,2,25,33,-0.0214,.0772,0.0421,-0.0892,0.0607,-.0804,.0197,-0.129
2020,2,25,34,-0.00975,-.00794,-0.00852,-0.0137,0.0010400000000000001,-.000697,-.00398,-0.0143
2020,2,25,35,0.0239,-.234,0.11199999999999999,-0.0124,-0.00293,.16,.117,-0.00564
2020,2,25,36,-0.0147,.0134,-0.0605,-0.0326,-0.0198,.0216,.0182,-0.0289
2020,2,25,37,-0.0646,-.0256,-0.0916,-0.0574,-0.0795,-.0755,-.0422,-0.0466
2020,2,25,38,0.149,.101,0.254,0.132,0.314,.19,-.0636,0.0547
2020,2,25,39,-0.0455,-.0154,-0.0905,-0.0379,-0.0554,-.000898,-.0172,-0.057999999999999996
2020,2,25,40,-0.0291,-.0234,-0.00677,-0.043,-0.0377,-.077,-.0472,-0.0262
2020,2,25,41,0.0421,.031,0.0603,0.0356,0.03,.0804,.13,0.0424
2020,2,25,42,-0.0121,.012,-0.0213,-0.0128,-0.026000000000000002,.0456,-.0235,-0.0277
2020,2,25,44,-0.0403,-.0907,-0.0375,-0.0127,0.0518,-.114,-.0818,-0.0304
2020,2,25,45,-0.07400000000000001,-.0429,-0.08,-0.0781,-0.084,-.0816,.00973,-0.0656
2020,2,25,46,0.0882,.169,0.0101,0.11800000000000001,0.201,.,.119,0.0296
2020,2,25,47,-0.0237,-.0155,-0.0207,-0.0326,-0.0304,-.0255,-.0057,-0.00527
2020,2,25,48,-0.0213,.0055,-0.0405,-0.0281,-0.0227,-.0318,-.00926,-0.0258
2020,2,25,49,0.0103,-.0805,-0.0137,0.0548,0.057,-.0738,.0398,-0.0039299999999999995
2020,2,25,50,-0.0586,-.173,-0.0764,-0.0385,0.0581,-.1,-.15,-0.0823
2020,2,25,51,-0.012,-.00464,-0.00247,-0.0189,-0.013000000000000001,.0368,.0483,-0.0529
2020,2,25,53,0.0281,.0417,0.0329,0.019,0.111,-.0686,-.0134,0.0551
2020,2,25,54,-0.0851,-.234,-0.0608,-0.114,-0.0621,.201,-.081,-0.0952
2020,2,25,55,-0.0288,-.00088,-0.0479,-0.0331,0.0244,-.0751,-.063,0.0579
2020,2,25,56,-0.0681,-.134,-0.256,-0.0482,-0.0675,-.00502,-.305,-0.0192
2020,2,26,1,-0.0199,.0557,-0.0033399999999999997,-0.0576,-0.0342,-.0746,-.0158,0.0082
2020,2,26,2,-0.05,.0129,0.305,-0.11,0.0382,-.239,-.0504,-0.0623
2020,2,26,4,0.0265,.0555,0.031,0.0128,0.0955,-.0363,.00612,-0.00217
2020,2,26,5,-0.0171,.0771,-0.0364,0.0021100000000000003,-0.0258,.0255,-.0727,-0.0509
2020,2,26,6,-0.0185,-.0371,0.00411,-0.0037799999999999995,0.006520000000000001,-.0615,-.0579,-0.0329
2020,2,26,8,-0.0117,-.0293,0.0287,-0.009770000000000001,0.007859999999999999,-.0748,.0515,-0.0325
2020,2,26,9,-0.0128,.00657,0.031,-0.0572,0.0354,.0609,-.102,-0.0324
2020,2,26,10,-0.061,-.244,0.235,-0.0379,-0.08199999999999999,.0317,-.082,-0.0692
2020,2,26,11,-0.0813,-.0717,-0.0332,-0.14,0.0496,.0677,-.187,0.0133
2020,2,26,12,-0.0472,.00594,-0.0722,-0.0476,-0.0517,-.0546,-.00809,-0.0437
2020,2,26,13,-0.0393,-.00931,-0.0404,-0.0555,-0.0443,.0412,-.0561,-0.0568
2020,2,26,15,0.0133,.0304,-0.0126,-0.005679999999999999,0.106,-.0464,-.0181,-0.00413
2020,2,26,16,0.0296,.437,0.0144,0.025,0.125,-.157,.0207,-0.0041600000000000005
2020,2,26,17,-0.0617,-.0953,-0.0061,-0.0454,-0.0311,-.0918,-.0855,-0.0583
2020,2,26,18,-0.0505,-.0376,-0.0845,-0.0321,-0.0785,-.0203,-.0675,-0.10099999999999999
2020,2,26,19,0.0885,-.0385,0.14400000000000002,0.0925,0.0651,.12,.0432,0.0897
2020,2,26,20,-0.0155,-.0115,-0.0608,0.0105,-0.0465,-.108,.143,-0.0342
2020,2,26,21,-0.0222,.0865,-0.0125,-0.0473,-0.0666,.118,.0142,-0.0805
2020,2,26,22,-0.0666,-.103,-0.0384,-0.0793,-0.0517,-.266,-.274,0.0237
2020,2,26,23,-0.0757,-.261,-0.0185,-0.0848,-0.10300000000000001,-.0139,-.28,-0.0857
2020,2,26,24,0.00275,-.00522,-0.007679999999999999,0.0233,-0.00761,.0315,-.00224,-0.0196
2020,2,26,25,-0.00484,-.00067,-0.0619,0.00707,-0.00433,.121,-.0371,-0.0243
2020,2,26,26,-0.00117,-.027,0.0411,-0.0105,0.07400000000000001,-.0838,5.35e-06,-0.0172
2020,2,26,27,0.109,.0486,0.174,0.14,0.222,.0944,-.0309,0.0895
2020,2,26,28,0.0515,-.0124,0.094,-0.0108,0.0102,-.0413,-.0758,-0.00487
2020,2,26,29,-0.0276,.0101,-0.0482,-0.0284,-0.0692,-.0224,.0667,-0.066
2020,2,26,30,0.063,.445,0.0258,0.0788,0.034,.116,.0343,0.0607
2020,2,26,31,0.11199999999999999,.188,0.0575,0.10800000000000001,0.0712,.272,-.1,0.19899999999999998
2020,2,26,32,0.006679999999999999,.0486,0.0367,-0.0256,-0.0136,-.0309,.0641,0.0403
2020,2,26,33,-0.0019199999999999998,.0783,0.16699999999999998,-0.0667,0.0796,-.025,-.00549,-0.115
2020,2,26,34,-0.013999999999999999,-.0189,-0.00926,-0.0024100000000000002,0.0105,.0166,-.0544,-0.021
2020,2,26,35,0.0204,-.294,0.0967,-0.007679999999999999,-0.0097,.189,.0339,-0.00525
2020,2,26,36,-0.0116,.0065,-0.0261,-0.0267,-0.0126,-.00324,.0181,-0.0222
2020,2,26,37,-0.0477,-.0607,-0.0549,-0.0405,-0.0581,-.0857,-.0395,-0.0409
2020,2,26,38,0.226,.102,0.425,0.209,0.408,.232,-.0241,0.0636
2020,2,26,39,-0.0241,-.0217,-0.0496,-0.0147,-0.0397,.0212,-.0136,-0.069
2020,2,26,40,-0.0101,-.0236,-0.00115,-0.0125,-0.0391,.0207,-.0574,-0.0372
2020,2,26,41,0.0645,.0379,0.125,0.0463,0.0391,.079,.156,0.05
2020,2,26,42,-0.0035600000000000002,.00317,-0.00881,0.0034799999999999996,0.0117,.00966,-.0124,-0.0383
2020,2,26,44,-0.0203,-.103,0.00817,0.0141,0.0897,-.123,-.0649,-0.0192
2020,2,26,45,-0.061,-.0574,-0.0481,-0.0713,-0.0755,-.0786,.00863,-0.0648
2020,2,26,46,0.161,.255,0.126,0.17300000000000001,0.228,.,.153,0.0354
2020,2,26,47,-0.0113,-.0293,0.007509999999999999,-0.0245,-0.0337,-.0113,-.0157,-0.00913
2020,2,26,48,-0.0188,-.00747,-0.0321,-0.0178,-0.0173,-.0293,-.0297,-0.0245
2020,2,26,49,-0.0036299999999999995,-.0873,-0.015,0.0337,0.0234,-.0851,.0111,0.0115
2020,2,26,50,-0.0492,-.11,-0.0601,-0.04,0.0615,-.155,-.127,-0.0596
2020,2,26,51,0.006840000000000001,-.00302,0.0531,0.00993,0.0222,.0492,.0493,-0.0564
2020,2,26,53,0.0401,.052,0.0531,0.0298,0.0917,-.0398,.00129,0.052000000000000005
2020,2,26,54,0.00635,-.0931,0.0511,-0.0619,-0.0164,.0508,-.0618,-0.0939
2020,2,26,55,0.0035,.0156,0.01,-0.0014199999999999998,0.0373,-.0313,-.0442,0.0568
2020,2,26,56,-0.039,-.116,-0.11199999999999999,-0.0215,-0.0627,-.0508,-.335,0.00277
2020,2,27,1,-0.031,.0243,-0.00042199999999999996,-0.0778,-0.0357,-.0381,-.0352,-0.0006889999999999999
2020,2,27,2,-0.0792,-.00369,0.26,-0.152,0.00288,-.179,-.0316,-0.085
2020,2,27,4,0.0144,.0492,0.0181,-0.000424,0.10099999999999999,-.0533,-.00982,-0.0116
2020,2,27,5,-0.0357,.151,-0.0693,0.00543,-0.0254,.0962,-.0543,-0.0685
2020,2,27,6,-0.0137,-.0274,-0.00214,-0.00156,0.0021899999999999997,-.0481,-.0674,-0.0101
2020,2,27,8,-0.0152,-.0383,0.0277,-0.00944,0.00581,-.0653,.0323,-0.0433
2020,2,27,9,-0.0356,-.0262,0.0038799999999999998,-0.0624,0.00246,.00952,-.126,-0.0459
2020,2,27,10,-0.17,-.303,0.133,-0.16,-0.16,-.27,-.134,-0.113
2020,2,27,11,-0.139,-.134,-0.121,-0.171,-0.0187,-.21,-.288,-0.0205
2020,2,27,12,-0.0495,.0253,-0.0838,-0.0494,-0.0438,-.058,-.0407,-0.0432
2020,2,27,13,-0.0304,-.00932,-0.0378,-0.0372,-0.0304,.0527,-.0573,-0.0483
2020,2,27,15,0.00598,.0094,-0.12,0.00763,0.0793,-.0269,-.00448,-0.0158
2020,2,27,16,-0.00998,.271,-0.0517,-0.00451,0.114,-.264,-.0114,-0.0025
2020,2,27,17,-0.0876,-.107,-0.0458,-0.0797,-0.0458,-.112,-.0887,-0.0695
2020,2,27,18,-0.0951,-.063,-0.129,-0.0818,-0.114,-.0315,-.103,-0.109
2020,2,27,19,0.026000000000000002,-.0609,0.033,0.0362,0.0437,-.0503,-.0129,0.0582
2020,2,27,20,-0.0562,-.0307,-0.10099999999999999,-0.0354,-0.0587,-.165,.094,-0.0568
2020,2,27,21,-0.0734,.0533,-0.0739,-0.0907,-0.0809,.0717,-.027,-0.0902
2020,2,27,22,-0.0816,-.111,-0.0604,-0.09,-0.0619,-.277,-.307,0.0014
2020,2,27,23,-0.157,-.309,-0.0982,-0.172,-0.172,-.163,-.343,-0.10300000000000001
2020,2,27,24,-0.0976,-.114,-0.106,-0.059000000000000004,-0.0969,-.115,-.146,-0.0597
2020,2,27,25,-0.0199,-.0239,-0.0372,-0.0028899999999999998,-0.016,.0617,-.0105,-0.0327
2020,2,27,26,-0.0171,-.0486,0.0447,-0.0327,0.0663,-.0604,-.00213,-0.0269
2020,2,27,27,0.0493,.00052,0.128,0.0716,0.175,.0394,-.0801,0.0445
2020,2,27,28,-0.00298,-.0255,0.0298,-0.0505,-0.0191,-.0367,-.0812,-0.0239
2020,2,27,29,-0.0709,-.000786,-0.126,-0.057,-0.0735,-.105,.0378,-0.0865
2020,2,27,30,0.0588,-.0422,0.0274,0.0747,0.0514,.089,.0745,0.0869
2020,2,27,31,0.054000000000000006,.107,0.0109,0.0497,0.0271,.144,-.125,0.179
2020,2,27,32,-0.023,.0288,-0.00227,-0.0508,-0.0128,-.0967,.0229,0.028999999999999998
2020,2,27,33,-0.0655,-.0148,0.109,-0.111,0.0129,-.147,-.0744,-0.139
2020,2,27,34,-0.0349,-.0345,-0.0283,-0.0371,-0.00922,.0396,-.074,-0.0435
2020,2,27,35,0.0010400000000000001,-.288,0.0513,-0.0151,-0.0127,.147,.0121,-0.00629
2020,2,27,36,-0.0339,-.0145,-0.046,-0.0502,-0.0248,-.0599,.00649,-0.039
2020,2,27,37,-0.0477,-.0841,-0.0639,-0.0305,-0.0475,-.0909,-.0506,-0.0214
2020,2,27,38,0.184,.0956,0.34299999999999997,0.161,0.39299999999999996,.201,-.0115,0.054000000000000006
2020,2,27,39,-0.0601,-.0452,-0.0976,-0.0478,-0.0697,-.018,-.0419,-0.0819
2020,2,27,40,0.00349,-.0471,0.0069299999999999995,0.00657,-0.0206,.022,-.0102,-0.0312
2020,2,27,41,0.0646,.059,0.142,0.0365,0.0477,.0537,.211,0.0529
2020,2,27,42,-0.0834,-.0548,-0.0851,-0.0879,-0.0595,-.0833,-.0963,-0.0725
2020,2,27,44,-0.0275,-.108,-0.011000000000000001,0.0105,0.0786,-.118,-.0384,-0.0343
2020,2,27,45,-0.0624,-.0645,-0.0595,-0.0665,-0.0791,-.0729,.00906,-0.0524
2020,2,27,46,0.0655,.214,0.0336,0.0728,0.113,.,.117,0.0144
2020,2,27,47,-0.0405,-.0296,-0.0415,-0.0459,-0.048,-.0328,-.0452,-0.0234
2020,2,27,48,-0.0218,-.00468,-0.0471,-0.018000000000000002,-0.0204,-.0336,-.0229,-0.0258
2020,2,27,49,-0.00983,-.0932,-0.00615,0.0221,0.0118,-.0374,-.00371,0.0182
2020,2,27,50,-0.0715,-.174,-0.0208,-0.0717,-0.0165,-.11,-.135,-0.0679
2020,2,27,51,-0.0507,-.0706,0.0153,-0.0412,-0.0266,-.0379,-.035,-0.0659
2020,2,27,53,0.0093,.0337,0.0155,-0.00614,0.0641,-.109,.0093,0.0448
2020,2,27,54,-0.0719,-.176,-0.0424,-0.115,-0.0556,.00141,-.0514,-0.11900000000000001
2020,2,27,55,-0.0215,-.00516,-0.0010199999999999999,-0.0317,0.0109,-.0751,-.0472,0.0365
2020,2,27,56,-0.0734,-.11,-0.0771,-0.0674,-0.0896,-.0892,-.32,0.0171
2020,2,28,1,-0.0179,-.00843,0.0168,-0.0601,-0.0421,-.0174,-.0199,-0.00305
2020,2,28,2,-0.0784,-.0154,0.256,-0.14,-0.00461,-.122,-.147,-0.0899
2020,2,28,4,-0.024,.00226,-0.00394,-0.0455,0.0716,-.115,-.0713,-0.0254
2020,2,28,5,-0.00625,.194,-0.0383,0.0349,-0.00205,.046,-.0205,-0.0795
2020,2,28,6,-0.009340000000000001,-.0288,0.00155,0.00962,0.01,-.0471,-.0817,-0.00798
2020,2,28,8,-0.015,-.0262,0.0241,-0.0149,0.0036899999999999997,-.0367,-.00942,-0.0508
2020,2,28,9,-0.0486,-.058,0.0493,-0.0659,0.00193,-.0913,-.0922,-0.0543
2020,2,28,10,-0.158,-.265,0.0822,-0.152,-0.155,-.23,-.0882,-0.153
2020,2,28,11,-0.129,-.13,-0.177,-0.0991,0.0522,-.202,-.318,-0.0313
2020,2,28,12,-0.0554,.00768,-0.0715,-0.0614,-0.0636,-.0636,-.0606,-0.0499
2020,2,28,13,-0.023,-.0258,-0.011000000000000001,-0.0302,-0.0119,.00548,-.0644,-0.0331
2020,2,28,15,-0.0022199999999999998,.00446,-0.187,-0.00143,0.0738,-.125,.0258,-0.0068
2020,2,28,16,-0.0177,.17,-0.064,-0.00937,0.0842,-.294,-.0301,8.950000000000001e-05
2020,2,28,17,-0.0831,-.102,-0.0444,-0.0742,-0.0344,-.123,-.0926,-0.0616
2020,2,28,18,-0.0938,-.0459,-0.114,-0.091,-0.106,-.063,-.136,-0.106
2020,2,28,19,0.0269,-.0644,0.0311,0.0387,0.0521,-.0901,-.00988,0.036000000000000004
2020,2,28,20,-0.0661,-.0396,-0.10800000000000001,-0.0435,-0.0723,-.181,.11,-0.0764
2020,2,28,21,-0.0499,.0194,-0.0443,-0.0676,-0.0466,-.000648,-.0627,-0.0666
2020,2,28,22,-0.08900000000000001,-.124,-0.0689,-0.0964,-0.0788,-.233,-.328,-0.0271
2020,2,28,23,-0.20800000000000002,-.4,-0.11699999999999999,-0.233,-0.253,-.225,-.356,-0.172
2020,2,28,24,-0.0869,-.1,-0.105,-0.053,-0.0869,-.0844,-.151,-0.0785
2020,2,28,25,-0.0348,-.0432,-0.0227,-0.0151,-0.0239,.0458,-.0504,-0.0389
2020,2,28,26,-0.0203,-.0699,0.0687,-0.0422,0.0648,-.119,-.0217,-0.0319
2020,2,28,27,0.0271,-.0199,0.11599999999999999,0.0469,0.15,-.0233,-.107,0.0339
2020,2,28,28,0.0135,-.0472,0.0574,-0.0479,-0.0356,-.0234,-.0742,-0.0331
2020,2,28,29,-0.0435,.0542,-0.0877,-0.0478,-0.0402,-.0805,.0655,-0.0754
2020,2,28,30,0.065,-.0688,0.0515,0.0725,0.0152,.245,.0559,0.111
2020,2,28,31,0.0869,.12,0.0308,0.0878,0.0838,.134,-.117,0.19699999999999998
2020,2,28,32,-0.0178,.0189,0.00853,-0.047,-0.0171,-.0859,-.0254,0.0511
2020,2,28,33,-0.069,-.0156,0.0054600000000000004,-0.107,0.0384,-.184,-.145,-0.128
2020,2,28,34,-0.0534,-.0606,-0.0427,-0.0384,-0.0178,.032,-.0725,-0.087
2020,2,28,35,-0.00255,-.229,0.0271,-0.0106,-0.00371,.0832,-.02,-0.00107
2020,2,28,36,-0.0339,-.0139,-0.0468,-0.0496,-0.0109,-.0916,-.00334,-0.0464
2020,2,28,37,-0.0199,-.0619,-0.0362,-0.0025399999999999997,-0.0229,-.0449,-.0428,-0.00561
2020,2,28,38,0.171,.133,0.36,0.12300000000000001,0.42200000000000004,.159,.000234,0.0506
2020,2,28,39,-0.0554,-.0568,-0.0868,-0.0412,-0.0694,-.0115,-.0478,-0.0869
2020,2,28,40,0.0247,.0108,0.0277,0.0234,-0.00733,.0597,.00511,-0.0119
2020,2,28,41,0.0506,.0142,0.147,0.0223,0.0507,-.0108,.217,0.0496
2020,2,28,42,-0.0903,-.0775,-0.0769,-0.0934,-0.0711,-.0831,-.114,-0.084
2020,2,28,44,-0.0131,-.118,0.00512,0.0388,0.0551,-.117,-.00592,-0.0297
2020,2,28,45,-0.0517,-.0561,-0.0494,-0.0553,-0.0548,-.105,.0158,-0.0434
2020,2,28,46,0.0925,.272,0.0601,0.0988,0.10300000000000001,.,.125,0.0746
2020,2,28,47,-0.0442,-.0466,-0.0404,-0.0499,-0.0319,-.0619,-.0897,-0.027000000000000003
2020,2,28,48,-0.0184,-.00941,-0.0295,-0.016,-0.00881,-.0366,-.0437,-0.0231
2020,2,28,49,-0.0158,-.0876,-0.0313,0.0162,0.0116,-.0187,-.0425,0.027999999999999997
2020,2,28,50,-0.0703,-.211,0.0638,-0.0868,-0.0491,-.077,-.137,-0.0735
2020,2,28,51,-0.0382,-.0668,0.0364,-0.0212,-0.018000000000000002,-.00303,-.0474,-0.0719
2020,2,28,53,0.00915,.00824,0.0168,0.007490000000000001,0.0625,-.127,-.0146,0.0407
2020,2,28,54,-0.048,.0806,-0.0334,-0.0862,-0.0516,-.0507,-.0281,-0.125
2020,2,28,55,0.00107,.0244,0.0362,-0.0153,0.0189,-.0312,.00176,0.0224
2020,2,28,56,-0.0663,-.0695,-0.0213,-0.069,-0.113,-.122,-.294,0.0453
2020,2,29,1,0.0053,.00892,0.0402,-0.0358,0.005379999999999999,-.00873,-.0142,0.000732
2020,2,29,2,-0.0416,.027,0.35,-0.11,0.096,-.102,-.145,-0.0804
2020,2,29,4,0.00647,.0336,0.0269,-0.0155,0.125,-.101,-.0495,-0.00955
2020,2,29,5,0.0197,.172,-0.0158,0.0748,0.0508,.0556,-.0104,-0.077
2020,2,29,6,0.0072900000000000005,-.0125,0.0256,0.0246,0.04,-.0302,-.0734,-0.004529999999999999
2020,2,29,8,0.000465,-.0118,0.0441,0.000196,0.031,-.0352,.00506,-0.0384
2020,2,29,9,-0.0382,-.0496,0.0656,-0.0544,0.0451,-.102,-.0924,-0.0585
2020,2,29,10,-0.134,-.26,0.13,-0.124,-0.10800000000000001,-.209,-.0598,-0.162
2020,2,29,11,-0.11800000000000001,-.123,-0.17800000000000002,-0.054000000000000006,0.11800000000000001,-.189,-.302,-0.028999999999999998
2020,2,29,12,-0.0379,.0148,-0.0456,-0.0456,-0.0262,-.0598,-.0483,-0.0472
2020,2,29,13,0.0126,.00191,0.0232,0.0106,0.0504,.0298,-.0443,-0.0113
2020,2,29,15,0.00173,.00726,-0.17300000000000001,0.0038,0.10800000000000001,-.117,-.00156,-0.0229
2020,2,29,16,0.00636,.344,-0.0587,0.0162,0.133,-.263,-.0221,0.0104
2020,2,29,17,-0.0513,-.0841,0.0148,-0.0414,0.027999999999999997,-.0828,-.109,-0.0542
2020,2,29,18,-0.0663,-.041,-0.0776,-0.0638,-0.0557,-.0548,-.125,-0.0981
2020,2,29,19,0.043,-.055,0.0464,0.055999999999999994,0.09,-.0851,-.00288,0.032
2020,2,29,20,-0.0465,-.0278,-0.0839,-0.023,-0.0428,-.177,.12,-0.0717
2020,2,29,21,-0.0126,.0543,-0.0106,-0.026000000000000002,0.0215,.0295,-.0562,-0.044000000000000004
2020,2,29,22,-0.0665,-.0968,-0.0438,-0.0767,-0.0225,-.207,-.321,-0.0445
2020,2,29,23,-0.20800000000000002,-.439,-0.11599999999999999,-0.22699999999999998,-0.268,-.244,-.364,-0.14
2020,2,29,24,-0.0674,-.0894,-0.0798,-0.0168,-0.045,-.078,-.146,-0.0893
2020,2,29,25,-0.0176,-.0224,6.92e-06,-0.00566,0.00477,.0632,-.0368,-0.0331
2020,2,29,26,0.00943,-.0421,0.113,-0.0177,0.114,-.0859,-.0146,-0.0169
2020,2,29,27,0.0496,.00303,0.115,0.071,0.19,-.0117,-.0874,0.0432
2020,2,29,28,0.055999999999999994,-.0759,0.0971,0.00528,0.0557,-.0157,-.0666,-0.0211
2020,2,29,29,-0.0152,.0817,-0.057999999999999996,-0.0202,0.0235,-.0759,.0914,-0.0637
2020,2,29,30,0.0691,-.0544,0.0549,0.077,0.0296,.224,.0559,0.12
2020,2,29,31,0.11,.116,0.0584,0.113,0.121,.149,-.108,0.20800000000000002
2020,2,29,32,0.00456,.0619,0.0317,-0.031,0.0323,-.0765,.00315,0.0456
2020,2,29,33,-0.0586,-.00932,0.0365,-0.0957,0.0691,-.173,-.143,-0.128
2020,2,29,34,-0.0345,-.0464,-0.00835,-0.0123,0.0412,.0323,-.0682,-0.0837
2020,2,29,35,0.0275,-.223,0.0569,0.0211,0.0739,.0853,.00762,0.00952
2020,2,29,36,-0.0137,.00531,-0.00999,-0.0339,0.0367,-.0793,.000218,-0.0434
2020,2,29,37,0.0237,-.0362,-0.00405,0.0512,0.0566,-.0328,-.0256,0.0108
2020,2,29,38,0.185,.164,0.368,0.134,0.46299999999999997,.161,.0131,0.042
2020,2,29,39,-0.0327,-.0422,-0.053,-0.0214,-0.0219,-.0034,-.0437,-0.0854
2020,2,29,40,0.0587,.0267,0.062,0.0599,0.0528,.0768,.0184,0.00328
2020,2,29,41,0.0583,.0267,0.157,0.0284,0.0701,-.00246,.229,0.0297
2020,2,29,42,-0.0823,-.0913,-0.0546,-0.0793,-0.0381,-.0732,-.105,-0.0894
2020,2,29,44,0.0139,-.117,0.0332,0.0813,0.131,-.116,-.00168,-0.0289
2020,2,29,45,-0.0174,-.0457,-0.0125,-0.0187,0.00451,-.0961,.0266,-0.0159
2020,2,29,46,0.11,.27,0.0861,0.115,0.141,.,.13,0.0736
2020,2,29,47,-0.0202,-.0211,-0.0167,-0.0259,0.0182,-.0629,-.0692,-0.0212
2020,2,29,48,0.0106,.0105,0.0064,0.0157,0.0503,-.0251,-.0365,-0.0151
2020,2,29,49,0.00944,-.0704,-0.0205,0.0489,0.0655,.0118,-.0364,0.0413
2020,2,29,50,-0.0832,-.246,0.0404,-0.0938,-0.0422,-.0851,-.141,-0.122
2020,2,29,51,-0.0183,-.0549,0.0562,0.00818,0.031,.00249,-.0416,-0.0638
2020,2,29,53,0.0263,.0053,0.0596,0.0288,0.11199999999999999,-.111,-.0334,0.0381
2020,2,29,54,-0.0325,.0659,-0.0206,-0.0656,-0.0259,-.0519,-.025,-0.11599999999999999
2020,2,29,55,0.017,.0384,0.0636,-0.0015,0.0525,-.0238,.00985,0.0202
2020,2,29,56,-0.0529,-.0522,-0.0167,-0.055999999999999994,-0.065,-.126,-.288,0.0505
2020,3,1,1,-0.0355,-.00675,-0.0212,-0.0592,-0.0354,-.00258,-.0354,-0.0313
2020,3,1,2,-0.0707,-.0369,0.0281,-0.106,0.0654,.0208,-.335,-0.10300000000000001
2020,3,1,4,-0.052000000000000005,-.0358,-0.0393,-0.0657,0.0738,-.124,-.114,-0.0571
2020,3,1,5,-0.0595,.138,-0.10800000000000001,0.0163,0.0256,.0225,-.06,-0.0912
2020,3,1,6,-0.0131,-.0365,-0.00683,0.0116,0.0387,-.044,-.108,-0.0243
2020,3,1,8,-0.036000000000000004,-.0515,-0.0031899999999999997,-0.0341,0.00131,-.0549,-.0195,-0.083
2020,3,1,9,-0.0448,-.0583,0.0453,-0.0525,0.0335,-.0959,-.118,-0.0756
2020,3,1,10,-0.145,-.266,0.161,-0.139,-0.111,-.237,-.0879,-0.195
2020,3,1,11,-0.141,-.15,-0.204,-0.0513,0.105,-.114,-.334,-0.0321
2020,3,1,12,-0.0465,-.000655,-0.0564,-0.0516,-0.0278,-.0524,-.0608,-0.0614
2020,3,1,13,-0.0111,-.0214,-0.0016300000000000002,-0.0121,0.0427,-.0104,-.0934,-0.00905
2020,3,1,15,-0.0172,-.0178,-0.11900000000000001,-0.00847,0.0927,-.164,-.0102,-0.0399
2020,3,1,16,-0.0271,.0991,-0.10800000000000001,-0.00865,0.129,-.297,-.0716,-0.0166
2020,3,1,17,-0.0689,-.106,0.0126,-0.0626,0.0342,-.0906,-.192,-0.0683
2020,3,1,18,-0.0904,-.0946,-0.098,-0.084,-0.0617,-.0766,-.166,-0.102
2020,3,1,19,0.00592,-.081,0.0261,0.0127,0.0771,-.119,-.0928,0.0236
2020,3,1,20,-0.086,-.0549,-0.0955,-0.0842,-0.0599,-.214,.102,-0.138
2020,3,1,21,-0.0541,.0492,-0.0644,-0.0578,0.0123,-.0439,-.0855,-0.0367
2020,3,1,22,-0.105,-.137,-0.10800000000000001,-0.0973,-0.0661,-.209,-.325,-0.0873
2020,3,1,23,-0.251,-.456,-0.163,-0.273,-0.295,-.301,-.361,-0.18600000000000003
2020,3,1,24,-0.0646,-.0931,-0.0765,-0.0006,-0.0448,-.0822,-.139,-0.0565
2020,3,1,25,-0.0546,-.063,-0.0108,-0.0432,-0.015,.0157,-.114,-0.0634
2020,3,1,26,-0.0348,-.0562,0.0363,-0.0568,0.107,-.1,-.0209,-0.0294
2020,3,1,27,0.0572,.0305,0.0819,0.0705,0.226,.0318,-.111,0.0317
2020,3,1,28,-0.0305,-.0843,-0.00949,-0.054000000000000006,0.0161,-.0369,-.119,-0.0247
2020,3,1,29,-0.0719,.0378,-0.14400000000000002,-0.055999999999999994,-0.00201,-.125,.0316,-0.121
2020,3,1,30,0.0692,.0267,0.0676,0.0712,0.0289,.235,.0523,0.138
2020,3,1,31,0.0646,.0839,-0.00732,0.0748,0.127,-.00311,-.125,0.175
2020,3,1,32,-0.0158,-.014,0.00903,-0.0357,0.0103,-.0629,-.0311,0.0501
2020,3,1,33,-0.0897,-.0695,0.0429,-0.11199999999999999,0.0685,-.187,-.286,-0.14300000000000002
2020,3,1,34,-0.040999999999999995,-.0513,0.00615,-0.0287,0.0605,.0307,-.107,-0.10300000000000001
2020,3,1,35,-0.0133,-.238,0.0162,-0.0215,0.0458,.0612,-.0467,-0.0142
2020,3,1,36,-0.0225,-.00881,-0.0148,-0.0375,0.0435,-.0721,-.0355,-0.0507
